#mpa_vJun23_CHOCOPhlAnSGB_202403
clade_name	7101_metaphlan	7102_metaphlan	7103_metaphlan	7104_metaphlan	7105_metaphlan	7106_metaphlan	7107_metaphlan	7108_metaphlan	7109_metaphlan	7111_metaphlan	7112_metaphlan	7113_metaphlan	7114_metaphlan	7116_metaphlan	7117_metaphlan	7118_metaphlan	7119_metaphlan	7121_metaphlan	7122_metaphlan	7123_metaphlan	7124_metaphlan	7125_metaphlan	7126_metaphlan	7127_metaphlan	7128_metaphlan
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4782	0.0961495718396436	0.0414333414023173	0.0	0.0826257685858293	0.0	0.0437732607903211	2.2132678854820718	0.5247774608906276	0.1818440889811929	0.0	0.0341669150788536	0.0	0.0	0.0	0.3972693964842171	0.0	0.0	0.0389816508879556	0.0212731619034158	0.0	0.0383074566207447	0.0285498817754805	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus|t__SGB5121	0.0914267476436278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_CLA_AA_H244|t__SGB4993	0.0903217850015411	0.0677116867931362	0.0	0.0	0.190884936989548	0.3254561008460623	0.384514726974939	0.0	0.4454413934117452	0.143341989488852	0.4443540391244941	0.139943366782336	0.0	0.0	0.5338415880536294	0.6167288139260884	0.1645104924592814	0.5060067515082227	0.1070338073546259	0.0	0.0382811043231381	0.0	0.0199396150765367	0.2905185510890132	0.0
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354|f__FGB1354|g__GGB3304|s__GGB3304_SGB4365|t__SGB4365	0.0888247388412945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.015532105749261	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9365|s__GGB9365_SGB14341|t__SGB14341	0.0885306762026747	0.0825761136779913	0.0	0.0308690260951183	0.0360949559679635	0.0	0.0486512097245991	0.0112683872213969	0.1643858722407557	0.0126115959618772	0.0	2.095904122809933	0.0094778596250448	0.0	0.0369582637883281	0.0	0.0022676348765518	0.0119173979977136	0.0650698406369377	0.4866350622747311	0.0	0.4532249835975345	0.359959650900164	0.0	0.0779744233128349
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus|t__SGB1963	0.0884861212574292	0.0	0.0	0.0	0.0	0.0	0.0	0.1460382983893048	0.0435802368009419	0.0	0.0	0.0	0.0	0.0	0.0068258719293011	0.0	0.0	0.0	0.0	0.0	0.0282057425382277	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249|f__FGB1249|g__GGB3033|s__GGB3033_SGB4029|t__SGB4029	0.0868732322395446	0.0	0.0	0.0	0.0	0.0	0.0037350166389468	0.0	0.0	0.0	0.0	0.3055785065633749	0.0	0.0	0.0	0.0	0.0	0.0	0.4913809221144479	0.10934695451752	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM22_11AC|t__SGB4749	0.0856435157507706	0.4032100646438535	0.0	0.0	0.0005930343564896	0.0292132487791359	0.0175057088264656	0.0497282596070419	0.0320081819141383	0.1055339778154537	0.0	0.0022689745175484	0.0061440776057703	0.0609834551373683	0.0120182798541304	0.0242108374469774	0.0295049247333993	0.1034216019168297	0.0206651125897513	0.0004879543462479	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_fairfieldensis|t__SGB15470	0.0844761761853403	0.0	0.0	0.0	0.0	0.0011017471254098	0.0957927047797173	0.0337444857329988	0.0	0.0	0.0	0.0	0.2439722295923601	0.0	0.2182818937819284	0.0	0.0	0.0	0.1660317189297593	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__GGB9512|s__GGB9512_SGB14909|t__SGB14909	0.0837989410176097	0.0147373028919485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1287868464360499	0.0	0.0	0.0	0.0809674007620141	0.0	0.0958405615382956	0.0	0.0836421926032404	0.0	0.5298331584394773	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4815|t__SGB4815	0.0807157388066258	0.0043494566144444	0.0	0.0684377020178206	0.2402750821117858	0.1192853137703329	0.0	0.0	0.1978046432381613	0.0	0.0	0.1318448731197014	0.0	0.0	0.509065863069602	0.0176994532301826	0.0	0.0390869592649605	0.1402110332861206	0.0	0.3002668630284151	0.2439206381457414	0.0708215812531306	0.0661848782477092	0.0737760097770932
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis|t__SGB4659	0.0805909849599386	0.4710034740038582	0.0	0.0	0.0284896910448735	0.6605821514620678	0.0	0.0	0.3456552767806175	0.0	0.0	0.0	0.0	0.4387961224566529	0.0	0.0	0.0	0.5219785220206224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4579|s__GGB4579_SGB6329|t__SGB6329	0.0799404827593552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_schinkii|t__SGB4825	0.0797979069345699	0.0	0.0	0.0	0.0	0.1081152929142549	0.0	0.0	0.5570694924703017	0.0	0.0	0.0	0.0	0.0	0.2985680184263017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9690|s__GGB9690_SGB15196|t__SGB15196	0.0796731530878827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__GGB35068|s__GGB35068_SGB47850|t__SGB47850	0.0777394684642309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1167242350904952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51441|s__GGB51441_SGB71759|t__SGB71759	0.0740681409760072	0.0605836629051636	0.0	0.0	0.0108749678615733	0.0730034595252325	0.0	0.1061395396353892	0.0931859528958402	0.0521154344100502	0.0	0.0	0.0	0.0	0.0261445495687803	0.0974369290120926	0.0	0.0304341209543967	0.0	0.3853483906618989	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB13489|s__GGB13489_SGB15224|t__SGB15224	0.0735780365783075	0.0	0.0	0.0	0.0	0.1164800960894818	0.0	0.0	0.0204622490473953	0.0	0.0	0.0162580751007415	0.0	0.0	0.4979510074414084	0.0	0.0	0.0	0.1334282860125677	0.0	0.0079320415795763	0.0161712429982887	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1201|o__OFGB1201|f__FGB1201|g__GGB2958|s__GGB2958_SGB3940|t__SGB3940	0.0718047497575392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6144197286094165	0.0	0.0	0.0	0.0748842704039725	0.0	0.0034257986888535	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__SGB5045	0.0713502893160358	0.1166544240621458	0.0	0.0347933849330781	0.0215415723005963	0.0	0.0	0.2182773284686298	0.0676908613167876	0.1015621730008497	0.0687272267791444	0.0487044107016848	0.0	0.0	0.2579048027619089	0.0975898206304428	0.0	0.0	0.0262403253108156	0.0	0.1756644158453688	0.2246766833942489	0.3470730717361402	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix_SGB4886|t__SGB4886	0.0709938497540724	0.0	0.0	0.0	0.4371624884663437	0.0	0.0	0.0	0.017963242461607	0.0	0.0025696332506634	0.0	0.0	0.0	1.001970470541888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina|t__SGB4716	0.0696928453529057	0.0662770017303341	0.0	0.0309469290000902	0.0	0.068825295426563	0.0304997269932688	0.1020395802848348	0.0472373196094125	0.043921913466665	0.044127382728005	0.0	0.0	0.1460207092848355	0.1021051885253343	0.0	0.0912359360520602	0.0052127646617392	0.0133942130502988	0.0140060969756347	0.0	0.0	0.0	0.0660167540861993	0.2148717216910032
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__SGB1965	0.0696037354624149	0.0	0.0	0.8431236647847112	0.0	0.403019098474914	0.0	0.0	0.1178364324929364	0.6213152286611436	0.0	1.64230993627679	1.0083175252842014	0.0	0.2580599362148476	0.0	0.0	0.3523179509677526	0.8200529863371903	0.0	0.1126736404664739	0.8498769542303716	0.8052382846129854	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_sp_MSJ_38|t__SGB14974	0.0686235266670153	0.0	0.0	0.0	0.0289224458455551	0.0	0.0	0.0	0.0081239482388169	0.0	0.0	0.0	0.0	0.0	0.0469506832570243	0.0	0.0	0.0	0.0451840588576577	0.0	0.0046380043787556	0.0253630407285864	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_welbionis|t__SGB15078	0.0657809211603567	0.1729612726345258	0.0	0.2598354016706757	0.0818307272177788	0.0052799112240793	0.0865598832750311	0.0861251503321541	0.0451823873646528	0.1467157922302459	0.0456172678049369	0.2224031368450882	0.238957780604691	0.3805894661755974	0.0235437828577498	0.1644034578494603	0.0862300250981627	0.1250888004855741	0.0255209430242266	0.0278676148857145	0.0533458344548917	0.0411743374929285	0.2458005767239534	0.030495854851647	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum|t__SGB14853	0.0655581464341296	5.4481711245650736e-05	0.0	0.0053071354012111	0.0547995801307581	0.0019577198920743	0.0054978048657394	0.0	0.0	0.0	0.034878377053793	0.026808806607342	0.0124075468541042	0.0040060187321966	0.1368459564863628	0.401169619301588	0.0098834652166694	0.0763924518189226	0.0067227987496704	0.0001445790655549	0.0049893683468431	0.0571348802567119	0.0	0.002073531325288	0.0566196417217515
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__SGB1867	0.0630185145551399	0.1734425277505291	0.3251108181379728	0.1490087814850159	0.0002564472892928	0.0113225704580578	0.0001221734414608	0.0	0.0	0.2033117794873325	2.0515299002307983	0.0941537156531942	0.0245120226155471	1.1751518879617642	0.2111548804439817	0.0255149130152581	0.0559549602180099	0.0	0.0114929884357423	0.0	0.0107517374234789	0.038672272208177	0.045548960957584	0.3312326188679809	0.0025752687778631
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9635|s__GGB9635_SGB15106|t__SGB15106	0.0629650486208454	0.0	0.0	0.0	0.0	0.0461716795325594	1.8970830189813224	0.0	0.0	0.0	0.0	1.1575086233022878	0.0	0.0	1.0875037560944807	0.0	0.0281015582437597	0.0	2.539385215359598	0.0	0.0577905886511992	1.0984593350645446	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3653|s__GGB3653_SGB4964|t__SGB4964	0.0617798870773169	0.0046763468819183	0.0	0.0	0.4945826393345629	0.1135053788508752	0.5803063935903839	1.4605130037456031	1.185086391424934	0.0	0.0	0.0	0.0059603981556725	0.0	0.4455159003481408	0.0	0.0231726613045375	0.0725486960582462	0.5900476283500573	0.0	0.0634563326366109	0.3236443393767189	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM49_4BH|t__SGB4652	0.061173939821979	0.4319491673259342	0.0	0.0	0.0048724984965634	0.2211545479813029	0.0	1.8645280255835364	0.0	0.0	0.0077340101746351	0.008159581438107	0.0	0.0	0.1658650376831242	0.0	0.0413565258806609	0.04256213570612	0.5714293296471483	0.0	0.0	0.3345217389830597	0.0	0.0319809516116506	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_timonensis|t__SGB6148	0.0596590716836343	0.0085536286655671	0.0096893312182327	0.0025610580009514	0.0604414204952	0.0107293220059141	0.0	0.0125165778059209	0.0303712019903467	0.0	0.0052313380510248	0.0037438079539549	0.0107911676932438	0.0235055138856039	0.0203772353183547	0.0661750898717904	0.1128512028376074	0.0540583001958142	0.0	0.0377170637266447	0.1118567192406704	0.271768185806204	0.0178282546485328	0.4669928792871812	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae|t__SGB1877	0.0590531244282964	0.1426785214671516	0.0	0.0973007283099123	0.0	0.1309638332996771	0.0	0.0	0.0270188760825819	0.2624158052902701	0.0	0.6317086861606984	0.2033607031757436	0.2321014738305349	0.0001003804695485	0.2694130187821901	0.0208622408642771	0.585804174183635	0.2487092974384454	0.0331447507784698	0.0	0.0540094934448819	0.0002002152130003	0.1477344368111793	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15323	0.0585451980524985	0.0	0.0	0.0005355824716818	0.0	0.0	0.0	0.0	0.0	0.0	1.943956849619964	0.0	0.0	0.0	0.2033434548136585	0.0	0.0	0.0	0.0	0.0	0.0344863734677926	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4750|t__SGB4750	0.0585362870634494	0.0578232562020506	0.0	0.0	0.0	0.0074325556075724	0.0	0.0613953743762729	0.0255037989190726	0.0	0.0129988287891866	0.0040667004814522	0.0	0.0	0.0734785037095354	0.0070330144441071	0.0215724812218386	0.0182622277122547	0.0083927933435376	0.0330363164793036	0.0	0.000316050351758	0.064560305501119	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9708|s__GGB9708_SGB15234|t__SGB15234	0.0561214090311469	0.0	0.0	0.0	0.7971984546778738	0.0253317089065382	0.0	0.0	0.3312272143671988	0.0	0.0	0.2748426286756605	0.0	0.0	0.2348902987435969	0.0	0.0	0.0	0.4733878008748841	0.0	0.1801706587360916	0.1042966160801687	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4|t__SGB4644	0.0558986343049198	0.1124230111554003	0.0	0.0	0.2467583901442198	0.206840310328863	0.0	0.2452434458884498	0.4465559329343268	0.0	0.0	0.0360679680039532	0.0157688807908933	0.0	0.7165887956153727	0.0	0.1248996175779283	0.0	0.409277136620065	0.0	0.1185062823367272	0.3174813575174361	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4143|t__SGB4768	0.0547045617723422	0.0	0.0	0.0221439007382646	0.0106746184168133	0.0028899674597288	0.0	0.0089887058066066	0.0320168892541585	0.045233947866096	0.0229007054521665	0.0095646002739735	0.0	0.0	0.0639514845996553	0.0185178730695863	0.0	0.0090038662339132	0.0628431811784481	0.0	0.0001668978848415	0.0	0.0485430884610895	0.0617482684300883	0.0791623113758633
k__Bacteria|p__Firmicutes|c__CFGB79245|o__OFGB79245|f__FGB79245|g__GGB3510|s__GGB3510_SGB4687|t__SGB4687	0.0545619859475568	0.0	0.0	0.0	0.2292959325389372	0.0	0.0396365550796644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0563314731786449	0.0	0.010490991679422	0.0100030640980823	0.0023892749829953	0.0572402303739646	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__SGB4582	0.0529045419844267	0.0235996612545743	0.0	2.0896675229664448	0.0	0.0954536759499296	0.2857113195306501	3.25380748610957	0.3355199329971417	0.5262061228085155	0.0	1.0499243238702205	0.2344668180498006	0.0	0.0130129590523841	1.3163878403702225	0.4220368004208979	0.1866590982410665	0.0603595994747482	0.3771616010748505	0.0043656973034877	0.1875934421213001	0.2116274801413903	0.4361327554189296	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_unclassified_SGB15253|t__SGB15253	0.051077789229364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_dorei|t__SGB1815	0.0477005243797602	0.0	0.0	6.976740722705993	0.0729111699370631	0.0022458691402584	0.0	0.5164821942976454	0.0	5.591676400676894	2.2175097939137154	0.0	1.009107346919622	0.0	1.4925754527117894	0.0	0.0662149383953144	0.0	0.0	0.0566298127395502	0.2220093232361163	0.0	0.0	0.677390927185558	0.0
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989|f__FGB9989|g__GGB9712|s__GGB9712_SGB15244|t__SGB15244	0.0468005144858024	0.0	0.0	0.0	0.0	0.03614578069133	0.4117681310951046	0.0	0.0	0.0	0.0	0.0562792948602697	0.0	0.0	0.1073523494335537	0.0	0.0	0.0	0.0	0.0	0.1919237834686201	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9634|s__GGB9634_SGB15095|t__SGB15095	0.0456599078875194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF41_9|t__SGB25497	0.0451163375555251	0.1415162449605777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020543272864275	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4804	0.0441093957929783	0.0	0.0	0.0167393867058386	0.060561630162056	0.0062121587917338	0.0	0.0	0.0726105084281827	0.0	0.0	0.0908811562528839	0.030196901596073	0.0	0.1756019432293331	0.0	0.0606956006769146	0.0924344279159922	0.1015014150077633	0.0	0.2327961970564039	0.0881253730818799	0.0	0.0142718732659468	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus|s__Faecalibacillus_intestinalis|t__SGB6754	0.0437618672200639	0.1117510700500372	0.0	0.0	0.3805838052661167	0.013178590615479	0.0842473145616645	0.3105307478511898	0.213373367194222	0.3222249380153509	0.2013186284852006	0.2944168973020498	0.0	0.0	0.0544700929759335	0.2965018161039939	0.0	0.0	0.080861994642533	0.0	0.0381405587359031	0.1359279887852906	0.3844314103437091	0.3044915369567204	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3637|s__GGB3637_SGB4930|t__SGB4930	0.043565825460984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2957|o__OFGB2957|f__FGB2957|g__GGB9299|s__GGB9299_SGB14259|t__SGB14259	0.0431470089756769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016426265508092	0.000509192233388	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB602|o__OFGB602|f__FGB602|g__GGB1420|s__GGB1420_SGB1956|t__SGB1956	0.0426569045779772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9627|s__GGB9627_SGB15081|t__SGB15081	0.0391816188488334	0.0	0.0	0.0	0.0	0.0894449166275022	0.0	0.0	0.0	0.0	0.0	0.0005759704544546	0.0	0.0	0.117226137438238	0.0	0.0	0.0	0.014790157249275	0.0	0.010057793586506	0.0088845265549773	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF18_31LB|t__SGB4767	0.0389053781883118	0.080169838097975	0.0	0.0722841579508086	0.0038947932061346	0.0301624463025659	0.0	0.0	0.0905215068496687	0.0434845686668547	0.050471949516288	0.0124619061963816	0.0	0.0	0.0679484523871337	0.07973747578191	0.0	0.0241243940321905	0.0834569093191574	0.0	0.0	0.0005443089391389	0.0	0.077337114294529	0.0880850736202905
k__Bacteria|p__Firmicutes|c__CFGB2936|o__OFGB2936|f__FGB2936|g__GGB9266|s__GGB9266_SGB14216|t__SGB14216	0.0357597990539842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982|f__FGB2982|g__GGB9342|s__GGB9342_SGB14306|t__SGB14306	0.0352786056453335	0.0	0.0	0.0	1.5066598805064435	0.0	1.983607995558793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0868375947965676	0.0	0.0	0.0	0.0	0.0	6.657714740116449	0.7582750272791527	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9715|s__GGB9715_SGB15265|t__SGB15265	0.0352162287219899	0.0	0.0	0.0	0.0	1.4578063714086171	0.0027314490840895	0.0	3.68558193235666	0.0	0.0	0.0	0.0	0.0	0.0353430507783197	0.3124924806584984	0.0	0.0	0.203782160825998	0.0	0.5679974226119233	0.1256651315295905	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Monoglobus|s__Monoglobus_pectinilyticus|t__SGB4166	0.0351984067438918	0.0	0.0	0.0	1.2842800108006218	0.1063355475578236	0.0	0.0	0.0	0.0	0.0141873887943794	0.0	0.1906133493389585	0.1652814351098338	0.0	0.0	0.0814979417519998	0.1063614607748813	0.2530512833825001	0.1838051732783137	0.0	1.2193749321413263	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp_CLA_AA_H233|t__SGB15315	0.0349845430067137	0.0	0.0	0.0	0.0	0.3101163908692024	0.6194368015554247	2.2077891043177997	0.6114816602563329	0.0449483349356076	0.0038753752281992	0.0845542080789507	0.0	0.0	0.0	0.0	0.0	0.0712060142514346	0.1630342927356388	0.0	0.0	0.0	0.0	0.7563999428639906	0.0
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272|f__FGB9272|g__GGB9296|s__GGB9296_SGB14253|t__SGB14253	0.0345746375104557	0.0	0.0	0.0	0.000160279555808	0.0276538528477866	0.1722907324830062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1302847239767806	0.0	0.0	0.0	0.0	0.0	0.0048136863627993	0.0008428009380215	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis|t__SGB9262	0.0345746375104557	0.0054572514097726	0.0009413579888175	0.0049760480550805	0.0477472796752058	0.0028136926587389	0.2140216894162857	1.431873964222914	0.0276370972240139	0.0353713763601694	0.0114336124443199	0.0	0.0	0.0	0.003020539583688	0.2548793214143166	0.0036966727044166	0.0197540963864899	0.1740905133545235	0.0834311570167971	0.005077209338865	0.0058732690368377	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Hydrogenoanaerobacterium|s__Hydrogenoanaerobacterium_saccharovorans|t__SGB15350	0.0328726386020802	0.0	0.0	0.0284442981778677	0.0007773558456688	0.0048137874402521	0.0	0.0	0.0	0.0	0.0220469510822392	0.0840218717498336	0.0	0.053059850757571	0.0049733959912688	0.0	0.0018055507884997	0.0	0.0475905638877945	0.0	0.0110591808955555	0.0092971478475503	0.0	0.0	0.0666849527901602
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus|t__SGB4960	0.0320528276095642	0.0	0.0	0.0	0.0	0.0756307026704406	0.0	0.0	0.0798985520250635	0.0	0.0	0.0	0.0	0.0	0.0554008936935655	0.0	0.0141106789110717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
